Inventory_ID,Product_ID,Store_ID,Stock,Reorder_Level,Last_Updated,Warehouse_ID,Stock_Status
INV00440,P0277,S084,640,68,2024-06-27,W011,Adequate
INV00441,P0286,S064,261,200,2024-10-31,W006,Adequate
INV00442,P0097,S025,1546,408,2024-10-13,W008,Adequate
INV00443,P0284,S028,161,417,2024-08-27,W007,Low Stock
INV00444,P0367,S076,1510,157,2024-09-01,W006,Adequate
INV00445,P0448,S066,1982,96,2024-11-25,W018,Adequate
INV00446,P0481,S078,180,256,2024-04-26,W012,Low Stock
INV00447,P0453,S022,724,412,2024-07-26,W008,Adequate
INV00448,P0317,S031,468,499,2024-07-30,W019,Low Stock
INV00449,P0304,S023,1809,484,2024-09-15,W005,Adequate
INV00450,P0147,S048,20,389,2024-06-11,W019,Low Stock
INV00451,P0004,S020,1298,461,2024-08-13,W009,Adequate
INV00452,P0035,S038,259,177,2024-12-06,W012,Adequate
INV00453,P0192,S055,1356,234,2024-03-04,W015,Adequate
INV00454,P0049,S068,465,107,2024-09-02,W013,Adequate
INV00455,P0017,S079,1139,192,2024-01-18,W013,Adequate
INV00456,P0172,S088,1436,449,2024-02-03,W005,Adequate
INV00457,P0220,S089,536,146,2024-11-07,W002,Adequate
INV00458,P0158,S001,951,96,2024-11-18,W019,Adequate
INV00459,P0477,S007,1868,240,2024-06-29,W008,Adequate
INV00460,P0046,S057,765,189,2024-12-12,W014,Adequate
INV00461,P0373,S095,958,152,2024-07-12,W006,Adequate
INV00462,P0006,S012,1946,280,2024-07-10,W007,Adequate
INV00463,P0099,S005,1979,476,2024-03-07,W014,Adequate
INV00464,P0380,S050,1746,389,2024-07-27,W006,Adequate
INV00465,P0233,S042,1840,462,2024-06-15,W016,Adequate
INV00466,P0037,S012,1856,98,2024-09-02,W004,Adequate
INV00467,P0280,S018,933,436,2024-09-01,W007,Adequate
INV00468,P0349,S066,850,161,2024-06-14,W016,Adequate
INV00469,P0497,S074,1971,365,2024-10-22,W004,Adequate
INV00470,P0302,S079,1280,371,2024-07-29,W007,Adequate
INV00471,P0181,S094,1191,136,2024-05-12,W002,Adequate
INV00472,P0095,S017,1872,431,2024-07-15,W008,Adequate
INV00473,P0099,S068,532,331,2024-12-12,W010,Adequate
INV00474,P0188,S071,1621,376,2024-02-18,W002,Adequate
INV00475,P0481,S062,14,301,2024-03-04,W006,Low Stock
INV00476,P0116,S041,49,123,2024-04-21,W004,Low Stock
INV00477,P0191,S095,998,96,2024-12-21,W001,Adequate
INV00478,P0253,S034,303,125,2024-07-03,W006,Adequate
INV00479,P0469,S070,1510,145,2024-04-13,W012,Adequate
INV00480,P0416,S045,415,475,2024-07-31,W014,Low Stock
INV00481,P0471,S058,304,80,2024-01-05,W015,Adequate
INV00482,P0161,S051,195,71,2024-04-28,W018,Adequate
INV00483,P0256,S034,1899,66,2024-12-09,W017,Adequate
INV00484,P0323,S044,812,261,2024-09-05,W009,Adequate
INV00485,P0128,S015,799,197,2024-06-15,W015,Adequate
INV00486,P0018,S078,387,284,2024-08-29,W018,Adequate
INV00487,P0281,S070,756,441,2024-10-06,W018,Adequate
INV00488,P0490,S050,1984,403,2024-12-28,W005,Adequate
INV00489,P0223,S032,1888,354,2024-08-25,W016,Adequate
INV00490,P0054,S067,454,136,2024-11-01,W009,Adequate
INV00491,P0058,S003,712,87,2024-07-23,W003,Adequate
INV00492,P0323,S086,704,102,2024-11-09,W012,Adequate
INV00493,P0360,S086,847,77,2024-01-01,W014,Adequate
INV00494,P0174,S074,1681,126,2024-06-19,W001,Adequate
INV00495,P0280,S051,1333,462,2024-06-15,W009,Adequate
INV00496,P0114,S067,1150,249,2024-09-14,W009,Adequate
INV00497,P0288,S076,174,444,2024-03-03,W020,Low Stock
INV00498,P0431,S093,1157,480,2024-09-28,W013,Adequate
INV00499,P0342,S048,1089,222,2024-02-06,W008,Adequate
INV00500,P0151,S017,1416,323,2024-01-16,W011,Adequate
INV00501,P0450,S007,1987,99,2024-09-10,W014,Adequate
INV00502,P0127,S013,1388,394,2024-12-08,W016,Adequate
INV00503,P0155,S066,278,226,2024-12-11,W011,Adequate
INV00504,P0490,S004,757,455,2024-12-01,W019,Adequate
INV00505,P0386,S010,362,350,2024-01-27,W010,Adequate
INV00506,P0474,S088,1772,494,2024-04-20,W008,Adequate
INV00507,P0273,S017,170,276,2024-08-20,W011,Low Stock
INV00508,P0104,S052,1074,176,2024-03-04,W008,Adequate
INV00509,P0417,S006,1351,398,2024-04-06,W020,Adequate
INV00510,P0393,S083,1894,70,2024-09-23,W010,Adequate
INV00511,P0299,S069,664,248,2024-11-21,W017,Adequate
INV00512,P0246,S096,591,238,2024-08-19,W011,Adequate
INV00513,P0176,S074,930,381,2024-02-17,W012,Adequate
INV00514,P0039,S009,1168,469,2024-12-15,W010,Adequate
INV00515,P0477,S091,273,201,2024-07-28,W020,Adequate
INV00516,P0170,S077,1178,209,2024-03-16,W017,Adequate
INV00517,P0247,S083,1934,396,2024-09-03,W003,Adequate
INV00518,P0026,S021,507,492,2024-11-11,W007,Adequate
INV00519,P0355,S024,1872,145,2024-03-08,W003,Adequate
INV00520,P0306,S004,362,401,2024-11-08,W017,Low Stock
INV00521,P0409,S024,1348,124,2024-03-04,W008,Adequate
INV00522,P0408,S059,847,415,2024-06-30,W019,Adequate
INV00523,P0013,S099,654,131,2024-03-20,W014,Adequate
INV00524,P0316,S003,297,177,2024-12-08,W005,Adequate
INV00525,P0391,S068,493,408,2024-07-21,W019,Adequate
INV00526,P0313,S040,545,182,2024-06-30,W013,Adequate
INV00527,P0036,S048,303,449,2024-08-01,W018,Low Stock
INV00528,P0173,S054,1490,188,2024-04-29,W011,Adequate
INV00529,P0020,S035,903,295,2024-08-28,W012,Adequate
INV00530,P0321,S095,238,340,2024-11-30,W008,Low Stock
INV00531,P0264,S056,649,161,2024-07-20,W012,Adequate
INV00532,P0494,S089,1789,252,2024-10-18,W001,Adequate
INV00533,P0400,S040,1540,219,2024-02-23,W018,Adequate
INV00534,P0142,S077,883,136,2024-05-24,W002,Adequate
INV00535,P0460,S068,1199,168,2024-12-21,W012,Adequate
INV00536,P0371,S046,1908,147,2024-03-26,W019,Adequate
INV00537,P0471,S078,409,289,2024-01-22,W007,Adequate
INV00538,P0143,S013,725,386,2024-11-26,W007,Adequate
INV00539,P0092,S027,1387,187,2024-10-18,W001,Adequate
INV00540,P0354,S006,1046,131,2024-08-23,W018,Adequate
INV00541,P0322,S017,317,285,2024-01-29,W008,Adequate
INV00542,P0288,S036,524,185,2024-07-01,W010,Adequate
INV00543,P0215,S099,904,331,2024-06-08,W001,Adequate
INV00544,P0447,S081,1776,52,2024-01-18,W015,Adequate
INV00545,P0342,S002,1299,108,2024-02-07,W015,Adequate
INV00546,P0051,S077,1023,165,2024-04-10,W004,Adequate
INV00547,P0153,S052,1627,180,2024-10-16,W010,Adequate
INV00548,P0186,S066,619,471,2024-06-21,W008,Adequate
INV00549,P0063,S052,952,435,2024-12-08,W014,Adequate
INV00550,P0190,S092,1252,450,2024-03-07,W013,Adequate
INV00551,P0125,S043,1687,250,2024-07-09,W017,Adequate
INV00552,P0150,S090,1131,341,2024-02-12,W007,Adequate
INV00553,P0314,S022,800,391,2024-05-02,W006,Adequate
INV00554,P0058,S055,915,147,2024-10-04,W009,Adequate
INV00555,P0342,S067,1979,265,2024-12-08,W020,Adequate
INV00556,P0305,S099,1199,173,2024-07-14,W020,Adequate
INV00557,P0180,S060,319,122,2024-11-28,W008,Adequate
INV00558,P0170,S058,1309,415,2024-05-04,W014,Adequate
INV00559,P0326,S012,875,427,2024-04-05,W020,Adequate
INV00560,P0271,S088,328,179,2024-06-05,W003,Adequate
INV00561,P0054,S069,1900,467,2024-02-09,W013,Adequate
INV00562,P0491,S084,752,76,2024-12-25,W009,Adequate
INV00563,P0444,S039,656,214,2024-06-21,W009,Adequate
INV00564,P0101,S013,1379,455,2024-06-21,W011,Adequate
INV00565,P0481,S041,1037,117,2024-04-29,W006,Adequate
INV00566,P0264,S057,1298,63,2024-09-29,W012,Adequate
INV00567,P0053,S053,70,147,2024-12-23,W004,Low Stock
INV00568,P0060,S012,826,328,2024-12-29,W004,Adequate
INV00569,P0492,S013,1218,477,2024-12-11,W017,Adequate
INV00570,P0108,S074,864,498,2024-11-14,W007,Adequate
INV00571,P0005,S097,1835,420,2024-09-17,W006,Adequate
INV00572,P0103,S057,927,296,2024-10-07,W020,Adequate
INV00573,P0196,S040,1902,161,2024-11-24,W008,Adequate
INV00574,P0262,S080,1546,256,2024-05-03,W007,Adequate
INV00575,P0365,S045,105,401,2024-10-04,W008,Low Stock
INV00576,P0480,S035,769,383,2024-04-02,W009,Adequate
INV00577,P0372,S003,892,282,2024-02-04,W001,Adequate
INV00578,P0350,S005,195,110,2024-11-06,W003,Adequate
INV00579,P0047,S090,144,134,2024-05-07,W018,Adequate
INV00580,P0355,S011,1755,232,2024-01-20,W019,Adequate
INV00581,P0311,S071,1373,288,2024-09-17,W011,Adequate
INV00582,P0424,S056,1447,299,2024-06-15,W016,Adequate
INV00583,P0308,S010,470,120,2024-11-14,W018,Adequate
INV00584,P0144,S034,1709,277,2024-08-23,W006,Adequate
INV00585,P0269,S067,215,134,2024-02-01,W002,Adequate
INV00586,P0370,S072,1116,355,2024-08-18,W004,Adequate
INV00587,P0124,S031,259,445,2024-07-09,W005,Low Stock
INV00588,P0106,S075,933,320,2024-11-25,W014,Adequate
INV00589,P0158,S071,574,450,2024-05-24,W001,Adequate
INV00590,P0147,S066,1564,339,2024-04-10,W014,Adequate
INV00591,P0145,S070,1810,285,2024-03-19,W013,Adequate
INV00592,P0120,S041,1882,340,2024-06-08,W016,Adequate
INV00593,P0319,S063,284,88,2024-09-11,W004,Adequate
INV00594,P0275,S032,483,255,2024-10-05,W006,Adequate
INV00595,P0092,S020,1954,232,2024-07-06,W009,Adequate
INV00596,P0058,S057,371,236,2024-07-28,W001,Adequate
INV00597,P0439,S098,69,182,2024-08-28,W017,Low Stock
INV00598,P0346,S050,378,79,2024-02-25,W004,Adequate
INV00599,P0229,S080,1302,437,2024-05-16,W006,Adequate
INV00600,P0474,S025,1766,304,2024-04-15,W016,Adequate
INV00601,P0117,S012,301,192,2024-03-09,W007,Adequate
INV00602,P0318,S071,254,152,2024-07-08,W005,Adequate
INV00603,P0279,S039,1707,468,2024-07-10,W009,Adequate
INV00604,P0127,S017,943,123,2024-10-04,W019,Adequate
INV00605,P0393,S045,691,104,2024-02-01,W001,Adequate
INV00606,P0396,S011,1287,499,2024-06-23,W008,Adequate
INV00607,P0129,S070,1718,285,2024-09-14,W020,Adequate
INV00608,P0058,S023,833,109,2024-05-02,W004,Adequate
INV00609,P0122,S091,716,73,2024-03-25,W017,Adequate
INV00610,P0001,S070,423,71,2024-08-03,W001,Adequate
INV00611,P0239,S038,1784,477,2024-08-03,W002,Adequate
INV00612,P0290,S002,212,81,2024-01-14,W014,Adequate
INV00613,P0096,S086,1694,400,2024-02-06,W002,Adequate
INV00614,P0126,S084,1967,388,2024-01-27,W001,Adequate
INV00615,P0118,S089,99,484,2024-05-31,W013,Low Stock
INV00616,P0048,S079,1852,52,2024-03-04,W008,Adequate
INV00617,P0089,S093,1135,119,2024-03-10,W009,Adequate
INV00618,P0488,S072,307,209,2024-06-02,W020,Adequate
INV00619,P0237,S037,677,435,2024-09-09,W002,Adequate
INV00620,P0373,S049,474,137,2024-09-27,W017,Adequate
INV00621,P0385,S052,1571,414,2024-01-29,W006,Adequate
INV00622,P0272,S033,111,108,2024-03-14,W003,Adequate
INV00623,P0189,S022,1110,301,2024-10-10,W020,Adequate
INV00624,P0487,S005,182,268,2024-02-28,W017,Low Stock
INV00625,P0192,S018,596,250,2024-08-30,W006,Adequate
INV00626,P0447,S038,1804,126,2024-11-24,W008,Adequate
INV00627,P0069,S037,164,304,2024-05-28,W014,Low Stock
INV00628,P0278,S094,814,296,2024-01-10,W010,Adequate
INV00629,P0349,S095,89,319,2024-05-11,W020,Low Stock
INV00630,P0247,S064,454,356,2024-03-02,W010,Adequate
INV00631,P0451,S010,237,188,2024-09-18,W015,Adequate
INV00632,P0076,S079,533,127,2024-08-05,W008,Adequate
INV00633,P0154,S042,1702,129,2024-08-19,W011,Adequate
INV00634,P0144,S048,726,59,2024-12-01,W016,Adequate
INV00635,P0435,S044,57,385,2024-03-12,W003,Low Stock
INV00636,P0485,S082,541,173,2024-01-16,W015,Adequate
INV00637,P0086,S087,1937,235,2024-02-07,W013,Adequate
INV00638,P0185,S097,1021,83,2024-06-25,W011,Adequate
INV00639,P0285,S016,617,170,2024-11-16,W014,Adequate
INV00640,P0462,S054,401,129,2024-03-23,W007,Adequate
INV00641,P0220,S035,1005,255,2024-01-17,W019,Adequate
INV00642,P0069,S098,841,102,2024-06-04,W015,Adequate
INV00643,P0047,S028,1702,205,2024-06-20,W006,Adequate
INV00644,P0497,S002,1885,323,2024-03-10,W020,Adequate
INV00645,P0094,S094,1689,459,2024-03-11,W007,Adequate
INV00646,P0238,S013,838,407,2024-09-11,W014,Adequate
INV00647,P0446,S041,518,184,2024-05-10,W004,Adequate
INV00648,P0500,S080,196,478,2024-02-18,W009,Low Stock
INV00649,P0453,S059,1856,147,2024-01-21,W007,Adequate
INV00650,P0204,S069,45,290,2024-11-15,W015,Low Stock
INV00651,P0400,S092,529,94,2024-08-07,W003,Adequate
INV00652,P0218,S053,1420,248,2024-07-05,W005,Adequate
INV00653,P0474,S045,1688,340,2024-02-01,W017,Adequate
INV00654,P0432,S020,999,485,2024-07-21,W001,Adequate
INV00655,P0341,S024,775,163,2024-10-02,W001,Adequate
INV00656,P0039,S061,73,326,2024-08-29,W016,Low Stock
INV00657,P0100,S091,1439,290,2024-01-16,W014,Adequate
INV00658,P0289,S094,1680,205,2024-11-11,W011,Adequate
INV00659,P0254,S058,1637,401,2024-06-21,W014,Adequate
INV00660,P0222,S027,334,93,2024-05-16,W008,Adequate
INV00661,P0357,S026,1870,129,2024-06-27,W019,Adequate
INV00662,P0023,S007,632,361,2024-12-24,W002,Adequate
INV00663,P0250,S042,687,187,2024-03-01,W010,Adequate
INV00664,P0010,S047,574,200,2024-04-13,W005,Adequate
INV00665,P0246,S053,295,481,2024-11-12,W015,Low Stock
INV00666,P0325,S059,1107,485,2024-07-13,W001,Adequate
INV00667,P0100,S038,1038,291,2024-09-12,W002,Adequate
INV00668,P0290,S069,1890,192,2024-03-16,W019,Adequate
INV00669,P0180,S087,1157,360,2024-09-27,W017,Adequate
INV00670,P0223,S092,477,348,2024-06-29,W015,Adequate
INV00671,P0394,S098,632,99,2024-05-11,W018,Adequate
INV00672,P0250,S053,318,311,2024-05-30,W008,Adequate
INV00673,P0147,S015,1415,210,2024-06-03,W014,Adequate
INV00674,P0442,S096,478,111,2024-12-24,W008,Adequate
INV00675,P0096,S026,1663,104,2024-08-22,W008,Adequate
INV00676,P0257,S048,367,472,2024-09-04,W019,Low Stock
INV00677,P0325,S095,366,445,2024-06-13,W013,Low Stock
INV00678,P0493,S019,1311,421,2024-07-23,W005,Adequate
INV00679,P0004,S009,1836,80,2024-06-13,W010,Adequate
INV00680,P0016,S064,377,379,2024-07-31,W007,Low Stock
INV00681,P0280,S093,1715,486,2024-09-10,W009,Adequate
INV00682,P0336,S054,462,339,2024-06-05,W014,Adequate
INV00683,P0247,S051,1617,218,2024-06-25,W006,Adequate
INV00684,P0258,S039,12,315,2024-03-15,W010,Low Stock
INV00685,P0497,S004,535,357,2024-06-26,W001,Adequate
INV00686,P0476,S003,1191,234,2024-10-10,W011,Adequate
INV00687,P0384,S064,269,383,2024-11-25,W008,Low Stock
INV00688,P0160,S029,1994,52,2024-05-12,W006,Adequate
INV00689,P0475,S011,1093,490,2024-05-04,W017,Adequate
INV00690,P0340,S097,1341,210,2024-11-07,W004,Adequate
INV00691,P0152,S058,375,440,2024-11-15,W006,Low Stock
INV00692,P0396,S075,1112,309,2024-05-06,W015,Adequate
INV00693,P0178,S027,1724,472,2024-12-10,W010,Adequate
INV00694,P0163,S097,256,97,2024-08-12,W017,Adequate
INV00695,P0380,S021,216,303,2024-01-17,W010,Low Stock
INV00696,P0033,S039,449,123,2024-12-18,W005,Adequate
INV00697,P0417,S095,893,384,2024-11-06,W019,Adequate
INV00698,P0445,S046,1567,449,2024-09-02,W007,Adequate
INV00699,P0179,S066,1164,215,2024-05-16,W019,Adequate
INV00700,P0427,S091,1184,309,2024-08-04,W010,Adequate
INV00701,P0101,S036,31,53,2024-07-14,W019,Low Stock
INV00702,P0268,S075,1847,425,2024-07-19,W011,Adequate
INV00703,P0323,S082,1175,168,2024-07-25,W003,Adequate
INV00704,P0065,S065,1882,460,2024-01-16,W011,Adequate
INV00705,P0417,S063,1283,322,2024-01-13,W006,Adequate
INV00706,P0168,S099,1751,275,2024-03-18,W006,Adequate
INV00707,P0330,S035,1302,401,2024-08-01,W015,Adequate
INV00708,P0043,S031,1308,119,2024-12-06,W003,Adequate
INV00709,P0044,S028,609,231,2024-11-24,W011,Adequate
INV00710,P0285,S001,916,402,2024-04-28,W008,Adequate
INV00711,P0397,S025,541,313,2024-06-29,W008,Adequate
INV00712,P0012,S043,1625,419,2024-11-19,W016,Adequate
INV00713,P0095,S084,147,230,2024-11-25,W003,Low Stock
INV00714,P0302,S067,655,54,2024-12-20,W008,Adequate
INV00715,P0386,S063,66,246,2024-05-16,W008,Low Stock
INV00716,P0253,S051,1968,96,2024-06-27,W013,Adequate
INV00717,P0499,S002,1892,89,2024-07-26,W001,Adequate
INV00718,P0242,S082,569,171,2024-02-23,W010,Adequate
INV00719,P0035,S064,1963,184,2024-03-19,W005,Adequate
INV00720,P0215,S074,1816,189,2024-09-27,W005,Adequate
INV00721,P0337,S069,1302,399,2024-04-27,W017,Adequate
INV00722,P0090,S009,747,202,2024-04-15,W014,Adequate
INV00723,P0264,S002,442,77,2024-04-14,W006,Adequate
INV00724,P0093,S034,896,476,2024-10-29,W014,Adequate
INV00725,P0410,S060,1888,126,2024-04-27,W012,Adequate
INV00726,P0458,S061,398,224,2024-08-16,W020,Adequate
INV00727,P0090,S031,1151,98,2024-05-27,W001,Adequate
INV00728,P0418,S010,1360,391,2024-12-19,W005,Adequate
INV00729,P0115,S076,481,359,2024-05-29,W018,Adequate
INV00730,P0105,S036,1744,323,2024-10-30,W014,Adequate
INV00731,P0391,S085,947,76,2024-09-12,W007,Adequate
INV00732,P0196,S049,185,377,2024-03-22,W015,Low Stock
INV00733,P0314,S070,168,439,2024-01-16,W009,Low Stock
INV00734,P0114,S049,1707,270,2024-07-11,W015,Adequate
INV00735,P0493,S003,1283,171,2024-07-29,W016,Adequate
INV00736,P0075,S074,1740,410,2024-03-14,W009,Adequate
INV00737,P0413,S005,1987,118,2024-10-03,W007,Adequate
INV00738,P0376,S090,1670,120,2024-03-01,W007,Adequate
INV00739,P0420,S061,1581,199,2024-01-24,W017,Adequate
INV00740,P0217,S085,506,236,2024-01-23,W011,Adequate
INV00741,P0277,S090,520,480,2024-12-08,W006,Adequate
INV00742,P0249,S026,1494,422,2024-09-14,W014,Adequate
INV00743,P0164,S072,160,295,2024-07-16,W015,Low Stock
INV00744,P0394,S005,1312,245,2024-02-22,W008,Adequate
INV00745,P0357,S015,339,81,2024-05-18,W004,Adequate
INV00746,P0457,S016,1923,158,2024-09-27,W001,Adequate
INV00747,P0408,S001,1856,402,2024-07-19,W006,Adequate
INV00748,P0192,S016,1525,50,2024-06-12,W001,Adequate
INV00749,P0227,S037,1129,231,2024-04-01,W005,Adequate
INV00750,P0177,S003,1825,223,2024-01-23,W019,Adequate
INV00751,P0099,S052,1498,218,2024-03-28,W005,Adequate
INV00752,P0496,S047,1876,297,2024-06-30,W005,Adequate
INV00753,P0036,S095,1623,157,2024-12-20,W017,Adequate
INV00754,P0466,S013,1486,419,2024-10-09,W012,Adequate
INV00755,P0497,S080,1506,346,2024-01-21,W007,Adequate
INV00756,P0487,S055,703,313,2024-02-18,W015,Adequate
INV00757,P0096,S021,1176,465,2024-07-08,W019,Adequate
INV00758,P0152,S066,822,79,2024-07-23,W013,Adequate
INV00759,P0151,S054,1672,351,2024-02-13,W012,Adequate
INV00760,P0190,S027,784,410,2024-10-26,W019,Adequate
INV00761,P0224,S038,1172,485,2024-05-07,W013,Adequate
INV00762,P0037,S090,1211,401,2024-07-07,W006,Adequate
INV00763,P0268,S058,1676,366,2024-06-18,W001,Adequate
INV00764,P0369,S062,130,274,2024-10-05,W006,Low Stock
INV00765,P0183,S046,1475,446,2024-07-19,W013,Adequate
INV00766,P0013,S089,515,138,2024-05-04,W013,Adequate
INV00767,P0279,S011,1514,283,2024-10-18,W013,Adequate
INV00768,P0217,S072,1499,217,2024-11-06,W020,Adequate
INV00769,P0355,S008,1286,280,2024-01-16,W004,Adequate
INV00770,P0361,S097,1561,175,2024-12-10,W005,Adequate
INV00771,P0286,S071,1482,110,2024-09-30,W013,Adequate
INV00772,P0273,S064,535,169,2024-10-20,W009,Adequate
INV00773,P0369,S021,1801,477,2024-01-20,W017,Adequate
INV00774,P0062,S072,740,239,2024-01-19,W003,Adequate
INV00775,P0084,S063,780,170,2024-01-13,W020,Adequate
INV00776,P0368,S085,1660,477,2024-01-17,W018,Adequate
INV00777,P0217,S064,1707,97,2024-07-24,W015,Adequate
INV00778,P0342,S020,1769,251,2024-01-30,W001,Adequate
INV00779,P0397,S008,1318,108,2024-10-25,W009,Adequate
INV00780,P0187,S058,1938,234,2024-10-30,W006,Adequate
INV00781,P0019,S046,1458,272,2024-02-12,W018,Adequate
INV00782,P0177,S031,1298,60,2024-04-02,W001,Adequate
INV00783,P0100,S093,587,330,2024-03-06,W007,Adequate
INV00784,P0396,S009,1331,238,2024-04-28,W010,Adequate
INV00785,P0445,S015,725,351,2024-11-04,W006,Adequate
INV00786,P0233,S094,942,359,2024-03-12,W007,Adequate
INV00787,P0403,S026,996,286,2024-11-29,W006,Adequate
INV00788,P0076,S010,375,83,2024-06-10,W008,Adequate
INV00789,P0265,S029,1181,389,2024-11-25,W002,Adequate
INV00790,P0455,S080,1837,184,2024-11-23,W009,Adequate
INV00791,P0284,S036,203,111,2024-09-25,W009,Adequate
INV00792,P0206,S084,988,362,2024-08-05,W007,Adequate
INV00793,P0223,S037,660,276,2024-09-10,W009,Adequate
INV00794,P0384,S086,74,142,2024-02-28,W017,Low Stock
INV00795,P0052,S071,1403,165,2024-02-01,W003,Adequate
INV00796,P0339,S023,740,381,2024-12-04,W016,Adequate
INV00797,P0367,S041,303,182,2024-04-29,W016,Adequate
INV00798,P0144,S093,1085,381,2024-11-05,W002,Adequate
INV00799,P0373,S080,569,468,2024-01-02,W011,Adequate
INV00800,P0069,S028,785,342,2024-04-27,W016,Adequate
INV00801,P0099,S048,1131,493,2024-02-06,W015,Adequate
INV00802,P0396,S038,1210,242,2024-04-06,W001,Adequate
INV00803,P0025,S031,986,449,2024-12-24,W017,Adequate
INV00804,P0436,S014,228,79,2024-09-13,W003,Adequate
INV00805,P0379,S097,1071,347,2024-05-07,W019,Adequate
INV00806,P0469,S073,1854,110,2024-12-24,W020,Adequate
INV00807,P0484,S091,267,353,2024-06-04,W007,Low Stock
INV00808,P0053,S088,726,495,2024-05-24,W011,Adequate
INV00809,P0151,S077,801,389,2024-02-26,W018,Adequate
INV00810,P0144,S090,253,398,2024-03-10,W014,Low Stock
INV00811,P0057,S029,956,497,2024-02-13,W016,Adequate
INV00812,P0039,S051,869,490,2024-07-30,W006,Adequate
INV00813,P0109,S049,86,373,2024-06-23,W002,Low Stock
INV00814,P0181,S043,1204,351,2024-05-20,W011,Adequate
INV00815,P0042,S092,1048,418,2024-03-16,W011,Adequate
INV00816,P0186,S092,1981,77,2024-06-06,W010,Adequate
INV00817,P0423,S072,1411,126,2024-03-25,W004,Adequate
INV00818,P0398,S087,221,170,2024-11-17,W017,Adequate
INV00819,P0223,S093,989,52,2024-11-04,W010,Adequate
INV00820,P0122,S005,396,86,2024-01-18,W009,Adequate
INV00821,P0133,S042,937,481,2024-10-10,W013,Adequate
INV00822,P0163,S007,510,196,2024-02-11,W011,Adequate
INV00823,P0215,S042,560,141,2024-05-13,W010,Adequate
INV00824,P0221,S036,845,388,2024-04-11,W005,Adequate
INV00825,P0235,S027,439,322,2024-05-16,W003,Adequate
INV00826,P0331,S058,1198,426,2024-08-09,W004,Adequate
INV00827,P0146,S046,1927,136,2024-08-16,W003,Adequate
INV00828,P0239,S066,310,89,2024-10-20,W010,Adequate
INV00829,P0076,S025,1297,227,2024-11-01,W013,Adequate
INV00830,P0009,S073,34,378,2024-11-11,W005,Low Stock
INV00831,P0074,S027,216,334,2024-04-28,W013,Low Stock
INV00832,P0442,S001,720,484,2024-04-08,W001,Adequate
INV00833,P0492,S087,1695,91,2024-12-15,W011,Adequate
INV00834,P0401,S074,1015,334,2024-11-19,W003,Adequate
INV00835,P0253,S042,1431,115,2024-06-07,W017,Adequate
INV00836,P0230,S052,518,173,2024-08-26,W019,Adequate
INV00837,P0007,S025,268,194,2024-11-15,W013,Adequate
INV00838,P0174,S054,637,169,2024-11-30,W016,Adequate
INV00839,P0141,S067,474,158,2024-07-07,W018,Adequate
INV00840,P0168,S006,1903,464,2024-11-04,W020,Adequate
INV00841,P0170,S058,1348,141,2024-09-05,W019,Adequate
