Sale_ID,Date,Store_ID,Product_ID,Quantity,Sales,Customer_Count,Payment_Method,Year,Month,Day,DayOfWeek,Quarter,Is_Weekend,Season
280,2023-01-12 15:00:00,S050,P0356,6,2285,36,Card,2023,1,12,3,1,0,Winter
281,2023-01-12 16:00:00,S023,P0466,3,9018,27,Cash,2023,1,12,3,1,0,Winter
282,2023-01-12 17:00:00,S031,P0310,3,3120,11,UPI,2023,1,12,3,1,0,Winter
283,2023-01-12 18:00:00,S094,P0287,14,9047,8,Cash,2023,1,12,3,1,0,Winter
284,2023-01-12 19:00:00,S042,P0241,10,4348,15,Cash,2023,1,12,3,1,0,Winter
285,2023-01-12 20:00:00,S099,P0227,10,9293,13,Cash,2023,1,12,3,1,0,Winter
286,2023-01-12 21:00:00,S007,P0169,2,8615,8,Cash,2023,1,12,3,1,0,Winter
287,2023-01-12 22:00:00,S016,P0284,7,7165,35,UPI,2023,1,12,3,1,0,Winter
288,2023-01-12 23:00:00,S090,P0346,14,3090,46,Card,2023,1,12,3,1,0,Winter
289,2023-01-13 00:00:00,S060,P0262,17,605,40,UPI,2023,1,13,4,1,0,Winter
290,2023-01-13 01:00:00,S002,P0290,17,7810,4,Cash,2023,1,13,4,1,0,Winter
291,2023-01-13 02:00:00,S001,P0348,10,7428,9,UPI,2023,1,13,4,1,0,Winter
292,2023-01-13 03:00:00,S048,P0364,3,3342,34,Card,2023,1,13,4,1,0,Winter
293,2023-01-13 04:00:00,S012,P0495,17,3753,1,UPI,2023,1,13,4,1,0,Winter
294,2023-01-13 05:00:00,S069,P0009,13,7344,26,Card,2023,1,13,4,1,0,Winter
295,2023-01-13 06:00:00,S037,P0349,16,5096,32,UPI,2023,1,13,4,1,0,Winter
296,2023-01-13 07:00:00,S032,P0098,3,1595,34,UPI,2023,1,13,4,1,0,Winter
297,2023-01-13 08:00:00,S009,P0012,15,2213,28,Card,2023,1,13,4,1,0,Winter
298,2023-01-13 09:00:00,S099,P0272,7,2383,15,Cash,2023,1,13,4,1,0,Winter
299,2023-01-13 10:00:00,S019,P0071,13,6673,23,UPI,2023,1,13,4,1,0,Winter
300,2023-01-13 11:00:00,S048,P0415,7,3056,15,Cash,2023,1,13,4,1,0,Winter
301,2023-01-13 12:00:00,S080,P0417,11,6608,17,Card,2023,1,13,4,1,0,Winter
302,2023-01-13 13:00:00,S003,P0135,14,9215,23,Card,2023,1,13,4,1,0,Winter
303,2023-01-13 14:00:00,S020,P0259,11,1094,11,UPI,2023,1,13,4,1,0,Winter
304,2023-01-13 15:00:00,S024,P0404,19,937,36,Card,2023,1,13,4,1,0,Winter
305,2023-01-13 16:00:00,S054,P0005,7,2081,49,UPI,2023,1,13,4,1,0,Winter
306,2023-01-13 17:00:00,S033,P0451,2,1343,46,UPI,2023,1,13,4,1,0,Winter
307,2023-01-13 18:00:00,S024,P0239,3,9291,21,Cash,2023,1,13,4,1,0,Winter
308,2023-01-13 19:00:00,S075,P0294,2,8844,31,Cash,2023,1,13,4,1,0,Winter
309,2023-01-13 20:00:00,S072,P0335,5,7341,20,Card,2023,1,13,4,1,0,Winter
310,2023-01-13 21:00:00,S036,P0099,18,9455,28,Card,2023,1,13,4,1,0,Winter
311,2023-01-13 22:00:00,S038,P0440,16,1195,22,Card,2023,1,13,4,1,0,Winter
312,2023-01-13 23:00:00,S084,P0151,3,6159,21,Cash,2023,1,13,4,1,0,Winter
313,2023-01-14 00:00:00,S099,P0481,15,932,39,Cash,2023,1,14,5,1,1,Winter
314,2023-01-14 01:00:00,S089,P0258,20,2763,38,Card,2023,1,14,5,1,1,Winter
315,2023-01-14 02:00:00,S099,P0356,20,1866,18,Cash,2023,1,14,5,1,1,Winter
316,2023-01-14 03:00:00,S025,P0149,13,1588,24,UPI,2023,1,14,5,1,1,Winter
317,2023-01-14 04:00:00,S093,P0462,6,4801,30,UPI,2023,1,14,5,1,1,Winter
318,2023-01-14 05:00:00,S018,P0142,16,2644,42,Cash,2023,1,14,5,1,1,Winter
319,2023-01-14 06:00:00,S082,P0251,11,5720,38,Cash,2023,1,14,5,1,1,Winter
320,2023-01-14 07:00:00,S066,P0446,14,2837,34,Card,2023,1,14,5,1,1,Winter
321,2023-01-14 08:00:00,S054,P0234,15,1418,16,UPI,2023,1,14,5,1,1,Winter
322,2023-01-14 09:00:00,S035,P0395,5,6478,39,Card,2023,1,14,5,1,1,Winter
323,2023-01-14 10:00:00,S080,P0132,6,2761,48,UPI,2023,1,14,5,1,1,Winter
324,2023-01-14 11:00:00,S061,P0047,15,9497,26,Card,2023,1,14,5,1,1,Winter
325,2023-01-14 12:00:00,S041,P0372,19,577,7,Card,2023,1,14,5,1,1,Winter
326,2023-01-14 13:00:00,S100,P0094,11,8137,2,Card,2023,1,14,5,1,1,Winter
327,2023-01-14 14:00:00,S033,P0249,20,2592,4,Cash,2023,1,14,5,1,1,Winter
328,2023-01-14 15:00:00,S068,P0356,6,6524,8,Card,2023,1,14,5,1,1,Winter
329,2023-01-14 16:00:00,S033,P0020,11,9804,41,UPI,2023,1,14,5,1,1,Winter
330,2023-01-14 17:00:00,S014,P0180,8,3189,7,Cash,2023,1,14,5,1,1,Winter
331,2023-01-14 18:00:00,S021,P0272,12,1020,5,Card,2023,1,14,5,1,1,Winter
332,2023-01-14 19:00:00,S048,P0482,17,9637,8,UPI,2023,1,14,5,1,1,Winter
333,2023-01-14 20:00:00,S020,P0429,1,7072,14,Card,2023,1,14,5,1,1,Winter
334,2023-01-14 21:00:00,S008,P0136,10,1046,2,Card,2023,1,14,5,1,1,Winter
335,2023-01-14 22:00:00,S007,P0237,14,4463,47,Card,2023,1,14,5,1,1,Winter
336,2023-01-14 23:00:00,S067,P0190,7,8659,23,Card,2023,1,14,5,1,1,Winter
337,2023-01-15 00:00:00,S017,P0212,18,7760,3,UPI,2023,1,15,6,1,1,Winter
338,2023-01-15 01:00:00,S033,P0405,9,1478,50,Cash,2023,1,15,6,1,1,Winter
339,2023-01-15 02:00:00,S048,P0064,16,1464,18,Cash,2023,1,15,6,1,1,Winter
340,2023-01-15 03:00:00,S076,P0360,10,3652,18,UPI,2023,1,15,6,1,1,Winter
341,2023-01-15 04:00:00,S059,P0414,12,5973,24,Card,2023,1,15,6,1,1,Winter
342,2023-01-15 05:00:00,S086,P0164,9,9673,13,UPI,2023,1,15,6,1,1,Winter
343,2023-01-15 06:00:00,S022,P0389,14,8293,47,Cash,2023,1,15,6,1,1,Winter
344,2023-01-15 07:00:00,S030,P0469,2,8997,44,Cash,2023,1,15,6,1,1,Winter
345,2023-01-15 08:00:00,S038,P0038,10,9495,10,Card,2023,1,15,6,1,1,Winter
346,2023-01-15 09:00:00,S051,P0215,10,9114,42,Card,2023,1,15,6,1,1,Winter
347,2023-01-15 10:00:00,S054,P0019,2,9156,7,Card,2023,1,15,6,1,1,Winter
348,2023-01-15 11:00:00,S008,P0254,6,5774,19,Card,2023,1,15,6,1,1,Winter
349,2023-01-15 12:00:00,S027,P0074,11,3625,8,UPI,2023,1,15,6,1,1,Winter
350,2023-01-15 13:00:00,S027,P0411,9,2549,19,UPI,2023,1,15,6,1,1,Winter
351,2023-01-15 14:00:00,S098,P0483,3,7737,47,UPI,2023,1,15,6,1,1,Winter
352,2023-01-15 15:00:00,S021,P0141,19,2807,39,Card,2023,1,15,6,1,1,Winter
353,2023-01-15 16:00:00,S030,P0393,11,6226,22,Card,2023,1,15,6,1,1,Winter
354,2023-01-15 17:00:00,S097,P0017,4,6819,20,Cash,2023,1,15,6,1,1,Winter
355,2023-01-15 18:00:00,S028,P0095,15,6060,30,Card,2023,1,15,6,1,1,Winter
356,2023-01-15 19:00:00,S064,P0234,12,5940,33,UPI,2023,1,15,6,1,1,Winter
357,2023-01-15 20:00:00,S097,P0428,4,4063,42,UPI,2023,1,15,6,1,1,Winter
358,2023-01-15 21:00:00,S069,P0301,15,5737,13,UPI,2023,1,15,6,1,1,Winter
359,2023-01-15 22:00:00,S061,P0088,17,2361,14,UPI,2023,1,15,6,1,1,Winter
360,2023-01-15 23:00:00,S048,P0298,18,3221,40,Card,2023,1,15,6,1,1,Winter
361,2023-01-16 00:00:00,S019,P0051,5,7576,39,Card,2023,1,16,0,1,0,Winter
362,2023-01-16 01:00:00,S004,P0245,10,1987,1,Card,2023,1,16,0,1,0,Winter
363,2023-01-16 02:00:00,S035,P0467,20,3242,13,Cash,2023,1,16,0,1,0,Winter
364,2023-01-16 03:00:00,S064,P0442,9,6995,33,Cash,2023,1,16,0,1,0,Winter
365,2023-01-16 04:00:00,S049,P0113,18,4919,24,Card,2023,1,16,0,1,0,Winter
366,2023-01-16 05:00:00,S017,P0442,12,4510,17,Card,2023,1,16,0,1,0,Winter
367,2023-01-16 06:00:00,S044,P0414,8,1343,47,Card,2023,1,16,0,1,0,Winter
368,2023-01-16 07:00:00,S092,P0389,11,6013,9,Card,2023,1,16,0,1,0,Winter
369,2023-01-16 08:00:00,S030,P0008,4,843,43,Card,2023,1,16,0,1,0,Winter
370,2023-01-16 09:00:00,S093,P0037,9,3843,25,UPI,2023,1,16,0,1,0,Winter
371,2023-01-16 10:00:00,S046,P0047,4,6422,17,Cash,2023,1,16,0,1,0,Winter
372,2023-01-16 11:00:00,S006,P0100,18,1563,50,Card,2023,1,16,0,1,0,Winter
373,2023-01-16 12:00:00,S099,P0345,14,4036,3,UPI,2023,1,16,0,1,0,Winter
374,2023-01-16 13:00:00,S037,P0173,14,2786,28,Cash,2023,1,16,0,1,0,Winter
375,2023-01-16 14:00:00,S024,P0241,1,5456,21,UPI,2023,1,16,0,1,0,Winter
376,2023-01-16 15:00:00,S093,P0389,9,6165,40,Cash,2023,1,16,0,1,0,Winter
377,2023-01-16 16:00:00,S046,P0481,6,3185,16,UPI,2023,1,16,0,1,0,Winter
378,2023-01-16 17:00:00,S053,P0191,18,4253,31,Card,2023,1,16,0,1,0,Winter
379,2023-01-16 18:00:00,S095,P0342,11,1490,1,UPI,2023,1,16,0,1,0,Winter
380,2023-01-16 19:00:00,S099,P0431,7,8937,18,Card,2023,1,16,0,1,0,Winter
381,2023-01-16 20:00:00,S060,P0234,8,5103,25,UPI,2023,1,16,0,1,0,Winter
382,2023-01-16 21:00:00,S097,P0281,3,7108,26,UPI,2023,1,16,0,1,0,Winter
383,2023-01-16 22:00:00,S063,P0235,11,1458,34,UPI,2023,1,16,0,1,0,Winter
384,2023-01-16 23:00:00,S085,P0126,11,4734,5,Card,2023,1,16,0,1,0,Winter
385,2023-01-17 00:00:00,S032,P0178,2,1034,6,Card,2023,1,17,1,1,0,Winter
386,2023-01-17 01:00:00,S087,P0477,15,4272,28,Card,2023,1,17,1,1,0,Winter
387,2023-01-17 02:00:00,S033,P0173,15,1513,27,UPI,2023,1,17,1,1,0,Winter
388,2023-01-17 03:00:00,S067,P0372,5,935,22,UPI,2023,1,17,1,1,0,Winter
389,2023-01-17 04:00:00,S018,P0120,20,3888,44,Card,2023,1,17,1,1,0,Winter
390,2023-01-17 05:00:00,S025,P0030,8,9976,50,Card,2023,1,17,1,1,0,Winter
391,2023-01-17 06:00:00,S095,P0048,16,1540,31,Cash,2023,1,17,1,1,0,Winter
392,2023-01-17 07:00:00,S054,P0179,12,9290,11,Cash,2023,1,17,1,1,0,Winter
393,2023-01-17 08:00:00,S058,P0094,14,6737,20,Card,2023,1,17,1,1,0,Winter
394,2023-01-17 09:00:00,S067,P0055,13,1155,25,UPI,2023,1,17,1,1,0,Winter
395,2023-01-17 10:00:00,S046,P0236,9,9767,45,Card,2023,1,17,1,1,0,Winter
396,2023-01-17 11:00:00,S024,P0439,7,4518,17,Card,2023,1,17,1,1,0,Winter
397,2023-01-17 12:00:00,S032,P0302,17,4000,40,Card,2023,1,17,1,1,0,Winter
398,2023-01-17 13:00:00,S047,P0287,2,1506,24,Cash,2023,1,17,1,1,0,Winter
399,2023-01-17 14:00:00,S086,P0418,8,9435,7,UPI,2023,1,17,1,1,0,Winter
400,2023-01-17 15:00:00,S023,P0348,13,8144,4,Card,2023,1,17,1,1,0,Winter
401,2023-01-17 16:00:00,S066,P0074,8,8107,27,Card,2023,1,17,1,1,0,Winter
402,2023-01-17 17:00:00,S027,P0452,18,8182,41,Cash,2023,1,17,1,1,0,Winter
403,2023-01-17 18:00:00,S002,P0417,13,9373,45,Card,2023,1,17,1,1,0,Winter
404,2023-01-17 19:00:00,S090,P0312,8,712,25,UPI,2023,1,17,1,1,0,Winter
405,2023-01-17 20:00:00,S017,P0442,16,2514,43,Card,2023,1,17,1,1,0,Winter
406,2023-01-17 21:00:00,S033,P0122,20,4958,40,Card,2023,1,17,1,1,0,Winter
407,2023-01-17 22:00:00,S009,P0057,3,2504,22,Cash,2023,1,17,1,1,0,Winter
408,2023-01-17 23:00:00,S043,P0273,15,6799,19,Cash,2023,1,17,1,1,0,Winter
409,2023-01-18 00:00:00,S048,P0139,10,6191,43,UPI,2023,1,18,2,1,0,Winter
410,2023-01-18 01:00:00,S039,P0199,18,9930,18,Cash,2023,1,18,2,1,0,Winter
411,2023-01-18 02:00:00,S093,P0209,19,3538,39,Cash,2023,1,18,2,1,0,Winter
412,2023-01-18 03:00:00,S042,P0476,2,1058,13,UPI,2023,1,18,2,1,0,Winter
413,2023-01-18 04:00:00,S026,P0273,10,4916,14,Cash,2023,1,18,2,1,0,Winter
414,2023-01-18 05:00:00,S099,P0361,16,6592,38,Card,2023,1,18,2,1,0,Winter
415,2023-01-18 06:00:00,S050,P0138,8,7198,5,Cash,2023,1,18,2,1,0,Winter
416,2023-01-18 07:00:00,S025,P0410,7,3738,40,UPI,2023,1,18,2,1,0,Winter
417,2023-01-18 08:00:00,S024,P0134,4,1736,43,Cash,2023,1,18,2,1,0,Winter
418,2023-01-18 09:00:00,S013,P0337,9,573,7,Cash,2023,1,18,2,1,0,Winter
419,2023-01-18 10:00:00,S060,P0016,2,1404,4,Card,2023,1,18,2,1,0,Winter
420,2023-01-18 11:00:00,S007,P0103,16,2192,34,UPI,2023,1,18,2,1,0,Winter
421,2023-01-18 12:00:00,S057,P0243,7,4425,8,UPI,2023,1,18,2,1,0,Winter
422,2023-01-18 13:00:00,S036,P0090,15,3801,43,Cash,2023,1,18,2,1,0,Winter
423,2023-01-18 14:00:00,S045,P0004,5,8733,5,UPI,2023,1,18,2,1,0,Winter
424,2023-01-18 15:00:00,S020,P0062,1,6430,47,UPI,2023,1,18,2,1,0,Winter
425,2023-01-18 16:00:00,S065,P0212,20,6635,20,UPI,2023,1,18,2,1,0,Winter
426,2023-01-18 17:00:00,S008,P0248,5,3304,34,UPI,2023,1,18,2,1,0,Winter
427,2023-01-18 18:00:00,S016,P0192,13,1675,20,Card,2023,1,18,2,1,0,Winter
428,2023-01-18 19:00:00,S014,P0497,20,3574,6,UPI,2023,1,18,2,1,0,Winter
429,2023-01-18 20:00:00,S076,P0056,13,7931,30,Card,2023,1,18,2,1,0,Winter
430,2023-01-18 21:00:00,S087,P0489,18,9760,50,Cash,2023,1,18,2,1,0,Winter
431,2023-01-18 22:00:00,S015,P0459,2,1165,14,UPI,2023,1,18,2,1,0,Winter
432,2023-01-18 23:00:00,S092,P0407,18,2258,48,Cash,2023,1,18,2,1,0,Winter
433,2023-01-19 00:00:00,S098,P0289,10,3860,38,Cash,2023,1,19,3,1,0,Winter
434,2023-01-19 01:00:00,S066,P0031,3,2926,26,UPI,2023,1,19,3,1,0,Winter
435,2023-01-19 02:00:00,S032,P0391,10,7332,21,Cash,2023,1,19,3,1,0,Winter
436,2023-01-19 03:00:00,S087,P0470,9,6210,29,UPI,2023,1,19,3,1,0,Winter
437,2023-01-19 04:00:00,S063,P0389,3,2828,37,UPI,2023,1,19,3,1,0,Winter
438,2023-01-19 05:00:00,S086,P0421,6,1473,39,Cash,2023,1,19,3,1,0,Winter
439,2023-01-19 06:00:00,S051,P0001,11,1212,30,UPI,2023,1,19,3,1,0,Winter
440,2023-01-19 07:00:00,S025,P0198,6,3530,34,Card,2023,1,19,3,1,0,Winter
441,2023-01-19 08:00:00,S058,P0045,5,2703,26,Card,2023,1,19,3,1,0,Winter
442,2023-01-19 09:00:00,S063,P0047,14,3328,38,UPI,2023,1,19,3,1,0,Winter
443,2023-01-19 10:00:00,S062,P0452,2,7521,18,Card,2023,1,19,3,1,0,Winter
444,2023-01-19 11:00:00,S022,P0222,1,9317,33,UPI,2023,1,19,3,1,0,Winter
445,2023-01-19 12:00:00,S058,P0286,5,2680,19,Cash,2023,1,19,3,1,0,Winter
446,2023-01-19 13:00:00,S058,P0081,8,5690,9,UPI,2023,1,19,3,1,0,Winter
447,2023-01-19 14:00:00,S086,P0444,10,1385,19,UPI,2023,1,19,3,1,0,Winter
448,2023-01-19 15:00:00,S049,P0280,19,6159,29,Card,2023,1,19,3,1,0,Winter
449,2023-01-19 16:00:00,S052,P0287,3,6155,49,Cash,2023,1,19,3,1,0,Winter
450,2023-01-19 17:00:00,S042,P0284,18,8688,6,Card,2023,1,19,3,1,0,Winter
451,2023-01-19 18:00:00,S070,P0429,7,9892,31,UPI,2023,1,19,3,1,0,Winter
452,2023-01-19 19:00:00,S015,P0491,13,981,27,Card,2023,1,19,3,1,0,Winter
453,2023-01-19 20:00:00,S054,P0388,14,4562,30,UPI,2023,1,19,3,1,0,Winter
454,2023-01-19 21:00:00,S060,P0189,18,8082,22,Card,2023,1,19,3,1,0,Winter
455,2023-01-19 22:00:00,S097,P0039,12,6497,40,Cash,2023,1,19,3,1,0,Winter
456,2023-01-19 23:00:00,S008,P0083,8,5109,22,UPI,2023,1,19,3,1,0,Winter
457,2023-01-20 00:00:00,S053,P0408,18,4552,7,Card,2023,1,20,4,1,0,Winter
458,2023-01-20 01:00:00,S060,P0327,6,4850,27,UPI,2023,1,20,4,1,0,Winter
459,2023-01-20 02:00:00,S005,P0430,12,1050,5,Card,2023,1,20,4,1,0,Winter
460,2023-01-20 03:00:00,S068,P0437,3,4102,49,Cash,2023,1,20,4,1,0,Winter
461,2023-01-20 04:00:00,S006,P0176,3,4924,8,UPI,2023,1,20,4,1,0,Winter
462,2023-01-20 05:00:00,S096,P0009,16,1639,6,UPI,2023,1,20,4,1,0,Winter
463,2023-01-20 06:00:00,S094,P0278,17,6775,44,Cash,2023,1,20,4,1,0,Winter
464,2023-01-20 07:00:00,S047,P0383,16,2823,49,UPI,2023,1,20,4,1,0,Winter
465,2023-01-20 08:00:00,S099,P0258,13,1654,33,Card,2023,1,20,4,1,0,Winter
466,2023-01-20 09:00:00,S055,P0347,13,4156,30,UPI,2023,1,20,4,1,0,Winter
467,2023-01-20 10:00:00,S040,P0272,12,5198,9,UPI,2023,1,20,4,1,0,Winter
468,2023-01-20 11:00:00,S052,P0261,2,2609,26,UPI,2023,1,20,4,1,0,Winter
469,2023-01-20 12:00:00,S016,P0396,14,5304,1,Cash,2023,1,20,4,1,0,Winter
470,2023-01-20 13:00:00,S013,P0180,10,2694,12,UPI,2023,1,20,4,1,0,Winter
471,2023-01-20 14:00:00,S030,P0154,19,1283,24,Card,2023,1,20,4,1,0,Winter
472,2023-01-20 15:00:00,S019,P0015,5,1672,24,UPI,2023,1,20,4,1,0,Winter
473,2023-01-20 16:00:00,S017,P0067,16,9493,46,Cash,2023,1,20,4,1,0,Winter
474,2023-01-20 17:00:00,S063,P0329,5,1720,32,Card,2023,1,20,4,1,0,Winter
475,2023-01-20 18:00:00,S019,P0187,2,963,28,UPI,2023,1,20,4,1,0,Winter
476,2023-01-20 19:00:00,S092,P0348,6,1077,8,Card,2023,1,20,4,1,0,Winter
477,2023-01-20 20:00:00,S058,P0423,12,9171,44,UPI,2023,1,20,4,1,0,Winter
478,2023-01-20 21:00:00,S055,P0063,13,4161,13,Card,2023,1,20,4,1,0,Winter
479,2023-01-20 22:00:00,S090,P0356,13,943,27,Card,2023,1,20,4,1,0,Winter
480,2023-01-20 23:00:00,S090,P0281,14,7863,17,Cash,2023,1,20,4,1,0,Winter
481,2023-01-21 00:00:00,S062,P0041,19,2977,28,UPI,2023,1,21,5,1,1,Winter
482,2023-01-21 01:00:00,S023,P0028,15,7850,42,UPI,2023,1,21,5,1,1,Winter
483,2023-01-21 02:00:00,S009,P0367,3,8684,28,UPI,2023,1,21,5,1,1,Winter
484,2023-01-21 03:00:00,S012,P0277,9,2545,11,Cash,2023,1,21,5,1,1,Winter
485,2023-01-21 04:00:00,S001,P0221,10,7753,31,Card,2023,1,21,5,1,1,Winter
486,2023-01-21 05:00:00,S058,P0217,7,6565,42,UPI,2023,1,21,5,1,1,Winter
487,2023-01-21 06:00:00,S001,P0222,14,574,9,Cash,2023,1,21,5,1,1,Winter
488,2023-01-21 07:00:00,S034,P0061,17,9470,30,Card,2023,1,21,5,1,1,Winter
489,2023-01-21 08:00:00,S096,P0103,14,3693,2,UPI,2023,1,21,5,1,1,Winter
490,2023-01-21 09:00:00,S048,P0185,10,4602,41,Card,2023,1,21,5,1,1,Winter
491,2023-01-21 10:00:00,S089,P0395,5,5954,46,Cash,2023,1,21,5,1,1,Winter
492,2023-01-21 11:00:00,S001,P0147,18,3459,16,UPI,2023,1,21,5,1,1,Winter
493,2023-01-21 12:00:00,S016,P0075,17,9488,28,Card,2023,1,21,5,1,1,Winter
494,2023-01-21 13:00:00,S061,P0473,18,2808,21,UPI,2023,1,21,5,1,1,Winter
495,2023-01-21 14:00:00,S064,P0001,4,6963,7,Cash,2023,1,21,5,1,1,Winter
496,2023-01-21 15:00:00,S063,P0416,20,3970,41,Card,2023,1,21,5,1,1,Winter
497,2023-01-21 16:00:00,S069,P0469,1,7033,8,Card,2023,1,21,5,1,1,Winter
498,2023-01-21 17:00:00,S022,P0365,13,7460,46,Cash,2023,1,21,5,1,1,Winter
499,2023-01-21 18:00:00,S093,P0333,10,3786,50,UPI,2023,1,21,5,1,1,Winter
500,2023-01-21 19:00:00,S067,P0162,15,5030,36,Card,2023,1,21,5,1,1,Winter
501,2023-01-21 20:00:00,S076,P0017,5,8477,38,UPI,2023,1,21,5,1,1,Winter
502,2023-01-21 21:00:00,S026,P0243,18,6642,17,UPI,2023,1,21,5,1,1,Winter
503,2023-01-21 22:00:00,S016,P0439,4,9312,39,Cash,2023,1,21,5,1,1,Winter
504,2023-01-21 23:00:00,S051,P0367,1,3920,6,Card,2023,1,21,5,1,1,Winter
505,2023-01-22 00:00:00,S086,P0019,10,1332,35,Cash,2023,1,22,6,1,1,Winter
506,2023-01-22 01:00:00,S057,P0330,17,4344,19,UPI,2023,1,22,6,1,1,Winter
507,2023-01-22 02:00:00,S029,P0426,3,9148,31,Cash,2023,1,22,6,1,1,Winter
508,2023-01-22 03:00:00,S078,P0059,4,9684,49,UPI,2023,1,22,6,1,1,Winter
509,2023-01-22 04:00:00,S092,P0201,12,2553,4,Cash,2023,1,22,6,1,1,Winter
510,2023-01-22 05:00:00,S069,P0115,11,2124,25,Card,2023,1,22,6,1,1,Winter
511,2023-01-22 06:00:00,S047,P0203,3,9775,36,UPI,2023,1,22,6,1,1,Winter
512,2023-01-22 07:00:00,S094,P0294,11,9213,32,Cash,2023,1,22,6,1,1,Winter
513,2023-01-22 08:00:00,S062,P0031,3,6736,41,UPI,2023,1,22,6,1,1,Winter
514,2023-01-22 09:00:00,S069,P0194,4,825,40,UPI,2023,1,22,6,1,1,Winter
515,2023-01-22 10:00:00,S076,P0472,3,6904,6,UPI,2023,1,22,6,1,1,Winter
516,2023-01-22 11:00:00,S016,P0106,12,4090,12,Cash,2023,1,22,6,1,1,Winter
517,2023-01-22 12:00:00,S090,P0367,12,5296,3,Cash,2023,1,22,6,1,1,Winter
518,2023-01-22 13:00:00,S090,P0453,17,2818,17,Cash,2023,1,22,6,1,1,Winter
519,2023-01-22 14:00:00,S048,P0306,8,5081,48,Cash,2023,1,22,6,1,1,Winter
520,2023-01-22 15:00:00,S085,P0126,10,2733,23,Card,2023,1,22,6,1,1,Winter
521,2023-01-22 16:00:00,S039,P0414,16,8484,43,Cash,2023,1,22,6,1,1,Winter
522,2023-01-22 17:00:00,S100,P0103,19,2026,26,UPI,2023,1,22,6,1,1,Winter
523,2023-01-22 18:00:00,S033,P0163,15,958,14,Cash,2023,1,22,6,1,1,Winter
524,2023-01-22 19:00:00,S094,P0315,11,8990,9,UPI,2023,1,22,6,1,1,Winter
525,2023-01-22 20:00:00,S023,P0121,7,4392,24,Cash,2023,1,22,6,1,1,Winter
526,2023-01-22 21:00:00,S010,P0240,7,9950,4,UPI,2023,1,22,6,1,1,Winter
527,2023-01-22 22:00:00,S069,P0401,18,5803,33,Cash,2023,1,22,6,1,1,Winter
528,2023-01-22 23:00:00,S100,P0095,19,1089,50,UPI,2023,1,22,6,1,1,Winter
529,2023-01-23 00:00:00,S034,P0450,16,4206,46,Card,2023,1,23,0,1,0,Winter
530,2023-01-23 01:00:00,S052,P0208,3,1600,40,UPI,2023,1,23,0,1,0,Winter
531,2023-01-23 02:00:00,S095,P0149,6,3288,19,Cash,2023,1,23,0,1,0,Winter
532,2023-01-23 03:00:00,S010,P0350,1,2330,8,UPI,2023,1,23,0,1,0,Winter
533,2023-01-23 04:00:00,S019,P0308,1,4643,11,UPI,2023,1,23,0,1,0,Winter
534,2023-01-23 05:00:00,S058,P0193,15,7801,21,UPI,2023,1,23,0,1,0,Winter
535,2023-01-23 06:00:00,S096,P0142,20,905,6,UPI,2023,1,23,0,1,0,Winter
536,2023-01-23 07:00:00,S001,P0272,11,6730,17,UPI,2023,1,23,0,1,0,Winter
537,2023-01-23 08:00:00,S069,P0311,10,2135,2,Card,2023,1,23,0,1,0,Winter
538,2023-01-23 09:00:00,S004,P0393,3,1244,8,Cash,2023,1,23,0,1,0,Winter
539,2023-01-23 10:00:00,S016,P0497,4,4844,32,Card,2023,1,23,0,1,0,Winter
540,2023-01-23 11:00:00,S024,P0392,12,544,3,Cash,2023,1,23,0,1,0,Winter
541,2023-01-23 12:00:00,S080,P0201,6,4054,44,Card,2023,1,23,0,1,0,Winter
542,2023-01-23 13:00:00,S002,P0162,20,4205,34,Card,2023,1,23,0,1,0,Winter
543,2023-01-23 14:00:00,S092,P0109,19,9335,13,Cash,2023,1,23,0,1,0,Winter
544,2023-01-23 15:00:00,S032,P0417,16,8119,23,UPI,2023,1,23,0,1,0,Winter
545,2023-01-23 16:00:00,S091,P0470,10,6612,13,UPI,2023,1,23,0,1,0,Winter
546,2023-01-23 17:00:00,S084,P0350,6,5086,24,Cash,2023,1,23,0,1,0,Winter
547,2023-01-23 18:00:00,S024,P0263,20,9922,10,Cash,2023,1,23,0,1,0,Winter
548,2023-01-23 19:00:00,S012,P0210,5,8269,29,Card,2023,1,23,0,1,0,Winter
549,2023-01-23 20:00:00,S050,P0149,10,9114,28,Cash,2023,1,23,0,1,0,Winter
550,2023-01-23 21:00:00,S035,P0256,12,5201,36,Cash,2023,1,23,0,1,0,Winter
551,2023-01-23 22:00:00,S033,P0389,18,5232,16,UPI,2023,1,23,0,1,0,Winter
552,2023-01-23 23:00:00,S033,P0199,3,9977,1,Cash,2023,1,23,0,1,0,Winter
553,2023-01-24 00:00:00,S061,P0396,5,2960,8,Cash,2023,1,24,1,1,0,Winter
554,2023-01-24 01:00:00,S051,P0443,3,5505,48,UPI,2023,1,24,1,1,0,Winter
555,2023-01-24 02:00:00,S043,P0337,3,4340,48,UPI,2023,1,24,1,1,0,Winter
556,2023-01-24 03:00:00,S012,P0186,9,7066,50,UPI,2023,1,24,1,1,0,Winter
557,2023-01-24 04:00:00,S067,P0344,4,8441,2,Cash,2023,1,24,1,1,0,Winter
558,2023-01-24 05:00:00,S065,P0165,20,7778,44,Card,2023,1,24,1,1,0,Winter
559,2023-01-24 06:00:00,S033,P0108,17,2975,10,Card,2023,1,24,1,1,0,Winter
